animal,Slice,MeanGCaMP,MeanBackground,Fluor,Fnaut,signal,time
OP_4_reg.tif,300,1036.452,337.149,1036.452,1906.18655,-0.45626937720235194,75
OP_4_reg.tif,301,1032.587,335.553,1032.587,1906.18655,-0.45829698567540517,75.25
OP_4_reg.tif,302,1032.898,336.426,1032.898,1906.18655,-0.4581338327038348,75.5
OP_4_reg.tif,303,1032.555,335.064,1032.555,1906.18655,-0.4583137731194252,75.75
OP_4_reg.tif,304,1033.163,336.149,1033.163,1906.18655,-0.4579948116830433,76
OP_4_reg.tif,305,1031.788,335.021,1031.788,1906.18655,-0.45871614716828213,76.25
OP_4_reg.tif,306,1031.668,333.213,1031.668,1906.18655,-0.45877910008335754,76.5
OP_4_reg.tif,307,1032.406,335,1032.406,1906.18655,-0.4583919396556439,76.75
OP_4_reg.tif,308,1030.057,334.957,1030.057,1906.18655,-0.4596242429682446,77
OP_4_reg.tif,309,1026.777,336.106,1026.777,1906.18655,-0.4613449559803052,77.25
OP_4_reg.tif,310,1023.608,335,1023.608,1906.18655,-0.4630074375459212,77.5
OP_4_reg.tif,311,1023.159,334.426,1023.159,1906.18655,-0.46324298636982825,77.75
OP_4_reg.tif,312,1028.516,334.277,1028.516,1906.18655,-0.4604326633193377,78
OP_4_reg.tif,313,1027.989,335.043,1027.989,1906.18655,-0.4607091315380438,78.25
OP_4_reg.tif,314,1023.177,334.617,1023.177,1906.18655,-0.46323354343256695,78.5
OP_4_reg.tif,315,1028.099,334.149,1028.099,1906.18655,-0.46065142469922477,78.75
OP_4_reg.tif,316,1028.58,333.936,1028.58,1906.18655,-0.46039908843129757,79
OP_4_reg.tif,317,1028.664,334.617,1028.664,1906.18655,-0.46035502139074475,79.25
OP_4_reg.tif,318,1030.633,332.043,1030.633,1906.18655,-0.45932206897588274,79.5
OP_4_reg.tif,319,1029.198,333.128,1029.198,1906.18655,-0.4600748809186592,79.75
OP_4_reg.tif,320,1025.802,333.532,1025.802,1906.18655,-0.46185644841529283,80
OP_4_reg.tif,321,1025.912,334.17,1025.912,1906.18655,-0.46179874157647366,80.25
OP_4_reg.tif,322,1021.385,333.17,1021.385,1906.18655,-0.46417364029769276,80.5
OP_4_reg.tif,323,1019.106,333.638,1019.106,1906.18655,-0.46536922107649953,80.75
OP_4_reg.tif,324,1019.887,333.064,1019.887,1906.18655,-0.4649595025208839,81
OP_4_reg.tif,325,1018.739,332.362,1018.739,1906.18655,-0.4655617520751051,81.25
OP_4_reg.tif,326,1019.929,333.128,1019.929,1906.18655,-0.4649374690006075,81.5
OP_4_reg.tif,327,1018.106,332.787,1018.106,1906.18655,-0.4658938287021278,81.75
OP_4_reg.tif,328,1018.491,332.915,1018.491,1906.18655,-0.4656918547662609,82
OP_4_reg.tif,329,1023.915,332.128,1023.915,1906.18655,-0.4628463830048533,82.25
OP_4_reg.tif,330,1023.318,331.34,1023.318,1906.18655,-0.4631595737573534,82.5
OP_4_reg.tif,331,1027.859,331.638,1027.859,1906.18655,-0.46077733052937553,82.75
OP_4_reg.tif,332,1033.572,331.66,1033.572,1906.18655,-0.4577802471641614,83
OP_4_reg.tif,333,1033.996,333.043,1033.996,1906.18655,-0.45755781353089486,83.25
OP_4_reg.tif,334,1036.322,332.638,1036.322,1906.18655,-0.4563375761936837,83.5
OP_4_reg.tif,335,1041.067,331.489,1041.067,1906.18655,-0.4538483130100776,83.75
OP_4_reg.tif,336,1040.915,332.702,1040.915,1906.18655,-0.45392805336917313,84
OP_4_reg.tif,337,1043.65,332.277,1043.65,1906.18655,-0.4524932515130798,84.25
OP_4_reg.tif,338,1039.424,333,1039.424,1906.18655,-0.4547102433389848,84.5
OP_4_reg.tif,339,1032.94,333.851,1032.94,1906.18655,-0.4581117991835583,84.75
OP_4_reg.tif,340,1029.254,331.723,1029.254,1906.18655,-0.46004550289162416,85
OP_4_reg.tif,341,1023.611,332.213,1023.611,1906.18655,-0.4630058637230443,85.25
OP_4_reg.tif,342,1015.809,332.043,1015.809,1906.18655,-0.4670988524181959,85.5
OP_4_reg.tif,343,1012.039,332.319,1012.039,1906.18655,-0.46907662316681437,85.75
OP_4_reg.tif,344,1009.23,331.085,1009.23,1906.18655,-0.4705502459872041,86
OP_4_reg.tif,345,1005.155,332.085,1005.155,1906.18655,-0.47268802206163923,86.25
OP_4_reg.tif,346,1002.707,331.34,1002.707,1906.18655,-0.47397226152917715,86.5
OP_4_reg.tif,347,1001.813,330.277,1001.813,1906.18655,-0.47444126074648885,86.75
OP_4_reg.tif,348,1004.519,330.745,1004.519,1906.18655,-0.47302167251153876,87
OP_4_reg.tif,349,1008.24,330.468,1008.24,1906.18655,-0.47106960753657606,87.25
OP_4_reg.tif,350,1012.06,330.489,1012.06,1906.18655,-0.4690656064066762,87.5
OP_4_reg.tif,351,1015.449,330.532,1015.449,1906.18655,-0.46728771116342205,87.75
OP_4_reg.tif,352,1019.82,329.66,1019.82,1906.18655,-0.46499465123180095,88
OP_4_reg.tif,353,1022.505,332.489,1022.505,1906.18655,-0.4635860797569891,88.25
OP_4_reg.tif,354,1024.686,331.745,1024.686,1906.18655,-0.46244191052549394,88.5
OP_4_reg.tif,355,1024.855,329.255,1024.855,1906.18655,-0.46235325183676274,88.75
OP_4_reg.tif,356,1021.106,329.872,1021.106,1906.18655,-0.4643200058252431,89
OP_4_reg.tif,357,1017.94,331.83,1017.94,1906.18655,-0.46598091356798205,89.25
OP_4_reg.tif,358,1016.12,328.83,1016.12,1906.18655,-0.4669356994466255,89.5
OP_4_reg.tif,359,1011.265,330.298,1011.265,1906.18655,-0.46948266946905065,89.75
OP_4_reg.tif,360,1007.845,330.745,1007.845,1906.18655,-0.4712768275486992,90
