animal,Slice,MeanGCaMP,MeanBackground,Fluor,Fnaut,signal,time
OP_2_reg.tif,302,860.702,485.5,860.702,1805.70935,-0.5233441085078283,75.5
OP_2_reg.tif,303,862.183,482.432,862.183,1805.70935,-0.5225239322153369,75.75
OP_2_reg.tif,304,857.879,482.045,857.879,1805.70935,-0.524907483034299,76
OP_2_reg.tif,305,854.995,482.523,854.995,1805.70935,-0.5265046392986779,76.25
OP_2_reg.tif,306,854.077,481.591,854.077,1805.70935,-0.5270130267642464,76.5
OP_2_reg.tif,307,848.918,476.023,848.918,1805.70935,-0.5298700757129048,76.75
OP_2_reg.tif,308,847.964,478.886,847.964,1805.70935,-0.5303983999418289,77
OP_2_reg.tif,309,847.311,475.386,847.311,1805.70935,-0.5307600306771408,77.25
OP_2_reg.tif,310,845.959,472.886,845.959,1805.70935,-0.5315087669009412,77.5
OP_2_reg.tif,311,842.671,472.955,842.671,1805.70935,-0.5333296579540888,77.75
OP_2_reg.tif,312,842.368,472.068,842.368,1805.70935,-0.5334974590456654,78
OP_2_reg.tif,313,843.951,474.932,843.951,1805.70935,-0.5326207952569997,78.25
OP_2_reg.tif,314,842.787,474.25,842.787,1805.70935,-0.5332654172721651,78.5
OP_2_reg.tif,315,842.635,470.159,842.635,1805.70935,-0.5333495947174445,78.75
OP_2_reg.tif,316,842.537,476.045,842.537,1805.70935,-0.5334038670176903,79
OP_2_reg.tif,317,842.401,473.955,842.401,1805.70935,-0.5334791836792561,79.25
OP_2_reg.tif,318,842.766,474.795,842.766,1805.70935,-0.5332770470507893,79.5
OP_2_reg.tif,319,841.979,474.636,841.979,1805.70935,-0.5337128868497025,79.75
OP_2_reg.tif,320,841.604,474.364,841.604,1805.70935,-0.5339205614679904,80
OP_2_reg.tif,321,842.496,472.114,842.496,1805.70935,-0.5334265727759565,80.25
OP_2_reg.tif,322,842.314,472.091,842.314,1805.70935,-0.5335273641906988,80.5
OP_2_reg.tif,323,839.553,472.455,839.553,1805.70935,-0.5350564031802792,80.75
OP_2_reg.tif,324,840.692,472.455,840.692,1805.70935,-0.5344256261396664,81
OP_2_reg.tif,325,840.938,472.136,840.938,1805.70935,-0.5342893915900696,81.25
OP_2_reg.tif,326,836.704,469.341,836.704,1805.70935,-0.5366341764802847,81.5
OP_2_reg.tif,327,836.784,467.727,836.784,1805.70935,-0.5365898725617165,81.75
OP_2_reg.tif,328,836.041,467.364,836.041,1805.70935,-0.5370013452054174,82
OP_2_reg.tif,329,835.177,468.159,835.177,1805.70935,-0.5374798275259526,82.25
OP_2_reg.tif,330,835.964,467.909,835.964,1805.70935,-0.5370439877270392,82.5
OP_2_reg.tif,331,834.311,466,834.311,1805.70935,-0.537959417444452,82.75
OP_2_reg.tif,332,832.753,468.409,832.753,1805.70935,-0.5388222362585651,83
OP_2_reg.tif,333,831.08,464.227,831.08,1805.70935,-0.5397487419556198,83.25
OP_2_reg.tif,334,830.033,466.614,830.033,1805.70935,-0.5403285694898794,83.5
OP_2_reg.tif,335,827.499,464.523,827.499,1805.70935,-0.541731896110523,83.75
OP_2_reg.tif,336,827.743,462.409,827.743,1805.70935,-0.5415967691588903,84
OP_2_reg.tif,337,827.812,463.205,827.812,1805.70935,-0.5415585570291255,84.25
OP_2_reg.tif,338,826.548,462.909,826.548,1805.70935,-0.542258558942501,84.5
OP_2_reg.tif,339,825.252,462.386,825.252,1805.70935,-0.5429762824233036,84.75
OP_2_reg.tif,340,824.805,462.341,824.805,1805.70935,-0.5432238305683027,85
OP_2_reg.tif,341,823.293,461.977,823.293,1805.70935,-0.5440611746292392,85.25
OP_2_reg.tif,342,822.977,462.341,822.977,1805.70935,-0.5442361751075832,85.5
OP_2_reg.tif,343,822.805,458.682,822.805,1805.70935,-0.5443314285325045,85.75
OP_2_reg.tif,344,819.941,460.818,819.941,1805.70935,-0.5459175088172413,86
OP_2_reg.tif,345,820.55,461.818,820.55,1805.70935,-0.5455802452371419,86.25
OP_2_reg.tif,346,821.833,459.023,821.833,1805.70935,-0.5448697211431065,86.5
OP_2_reg.tif,347,818.334,456.864,818.334,1805.70935,-0.5468074637814774,86.75
OP_2_reg.tif,348,816.339,460.273,816.339,1805.70935,-0.5479122927507686,87
OP_2_reg.tif,349,817.046,459.432,817.046,1805.70935,-0.5475207568704232,87.25
OP_2_reg.tif,350,815.748,459.023,815.748,1805.70935,-0.5482395879491901,87.5
OP_2_reg.tif,351,815.766,460.909,815.766,1805.70935,-0.5482296195675124,87.75
OP_2_reg.tif,352,816.29,459.341,816.29,1805.70935,-0.5479394289008915,88
OP_2_reg.tif,353,816.17,458.159,816.17,1805.70935,-0.5480058847787437,88.25
OP_2_reg.tif,354,817.1,457.455,817.1,1805.70935,-0.5474908517253898,88.5
OP_2_reg.tif,355,815.73,457.159,815.73,1805.70935,-0.548249556330868,88.75
OP_2_reg.tif,356,816.003,455.477,816.003,1805.70935,-0.5480983692087544,89
OP_2_reg.tif,357,815.617,457.818,815.617,1805.70935,-0.5483121356158455,89.25
OP_2_reg.tif,358,816.165,456.045,816.165,1805.70935,-0.5480086537736542,89.5
OP_2_reg.tif,359,815.987,456.614,815.987,1805.70935,-0.5481072299924681,89.75
OP_2_reg.tif,360,815.653,455.091,815.653,1805.70935,-0.5482921988524897,90
