animal,animal_num,time,signal,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
OP50_ASH_Glycerol_2_reg.mat,2,10.5,-0.11731677300863073,-0.0963552669336879,nls,-0.0258972987453787,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,10.75,-0.11821536306425633,-0.10071629357541845,nls,-0.022434862159273743,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,11,-0.10698782870559834,-0.10505230545757605,nls,-0.006871315918458157,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,11.25,-0.11677838789343115,-0.10936344606430948,nls,-0.012350734499557533,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,11.5,-0.11309901949484459,-0.11364985805674555,nls,-0.004384954108534911,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,11.75,-0.1305715458981264,-0.11791168327770996,nls,-0.0175956552908523,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,12,-0.1370283701537292,-0.12214906275642079,nls,-0.01981510006774428,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,12.25,-0.12321038843262297,-0.12636213671315533,nls,-0.0017840443899035082,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,12.5,-0.14781724143959538,-0.13055104456389,nls,-0.022201989546141245,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,12.75,-0.1481035447998073,-0.13471592492491447,nls,-0.018323412545328707,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,13,-0.13678236380161074,-0.1388569156174182,nls,-0.002861240854628408,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,13.25,-0.14421291375926093,-0.14297415367205069,nls,-0.00617455275764611,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,13.5,-0.14255917011262537,-0.14706777533345683,nls,-4.271874496044022e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,13.75,-0.151095206072049,-0.15113791606478477,nls,-0.004893082677700081,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,14,-0.15008085111331387,-0.15518471055216898,nls,1.68066768419242e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,14.25,-0.15349095575817295,-0.1592082927091869,nls,7.815442805780863e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,14.5,-0.15043858792132417,-0.16320879568129065,nls,0.00783441508953062,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,14.75,-0.1702636242293714,-0.16718635185021258,nls,-0.0080130650495947,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,15,-0.1548420683993855,-0.171141092838346,nls,0.011363231768524638,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,15.25,-0.1588767054735664,-0.17507314951310105,nls,0.011260651369098793,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,15.5,-0.16015700170008468,-0.1789826519912353,nls,0.013889857620714766,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,15.75,-0.17221681878774064,-0.18286972964315873,nls,0.00571711818498222,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,16,-0.16974716752140276,-0.18673451109721584,nls,0.012051550905377215,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,16.25,-0.1795710464968462,-0.19057712424394102,nls,0.006070285076658968,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,16.5,-0.18438879350805257,-0.19439769624029168,nls,0.005073110061803251,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,16.75,-0.18417933450131918,-0.19819635351385523,nls,0.009081226342100183,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,17,-0.20698155553570885,-0.20197322176703336,nls,-0.009944126439111352,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,17.25,-0.18805216651002216,-0.20572842598120078,nls,0.01274046680074276,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,17.5,-0.19165321916849742,-0.20946209042084207,nls,0.012873078581908785,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,17.75,-0.1930715884180357,-0.2131743386376631,nls,0.015166957549191538,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,18,-0.2179412975272717,-0.21686529347467975,nls,-0.006011796723027815,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,18.25,-0.20239780646313713,-0.22053507707028286,nls,0.013201477936709869,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,18.5,-0.20392467861079291,-0.2241838108622798,nls,0.015323339581051008,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,18.75,-0.20585304945275115,-0.22781161559191332,nls,0.017022773468726302,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,19,-0.20847975937607532,-0.2314186113078569,nls,0.018003059261345714,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,19.25,-0.22899796118023275,-0.23500491737018725,nls,0.001071163519518639,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,19.5,-0.2351634983467075,-0.23857065245433406,nls,-0.0015286385628092954,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,19.75,-0.2210777242585064,-0.24211593455500724,nls,0.01610241762606499,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,20,-0.22594459659760044,-0.2456408809901015,nls,0.014760491722065203,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,20.25,-0.2310075430714818,-0.24914560840457833,nls,0.013202272662660667,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,20.5,-0.23932529170437775,-0.2526302327743264,nls,0.00836914839951278,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,20.75,-0.24239636039068338,-0.2560948694099986,nls,0.00876271634887935,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,21,-0.2493394541962485,-0.25953963296082905,nls,0.005264386094144677,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,21.25,-0.2549464340114344,-0.26296463741842513,nls,0.003082410736554855,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,21.5,-0.2597943681806473,-0.2663699961205417,nls,0.0016398352694585476,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,21.75,-0.26923165218445166,-0.26975582175483004,nls,-0.004411623100057491,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,22,-0.27651401926899477,-0.27312222636256744,nls,-0.008327585576863191,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,22.25,-0.2816172152868846,-0.2764693213423647,nls,-0.010083686614955786,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,22.5,-0.2750785154848019,-0.2797972174538528,nls,-2.170907013849784e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,22.75,-0.28962625751148824,-0.2831060248213473,nls,-0.011456025360576823,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,23,-0.2983164568187184,-0.28639585293749303,nls,-0.01685639655166121,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,23.25,-0.3013981099959602,-0.2896668106668875,nls,-0.01666709199950855,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,23.5,-0.2895426732579517,-0.2929190062496828,nls,-0.0015594596787047417,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,23.75,-0.2956578035662458,-0.29615254730516816,nls,-0.004441048931513533,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,24,-0.3026778366534593,-0.29936754083533024,nls,-0.008246088488564948,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,24.25,-0.30291145487941484,-0.3025640932283947,nls,-0.0052831543214559825,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,24.5,-0.30338443448560054,-0.30574231026234666,nls,-0.002577916893689744,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,24.75,-0.3062710577379237,-0.30890229710843076,nls,-0.0023045532999287884,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,25,-0.3079450685488182,-0.3120441583346316,nls,-8.367028846224507e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,25.25,-0.3093316368614629,-0.31516799790913375,nls,9.005683772349586e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,25.5,-0.3115315971973092,-0.3182739192037627,nls,0.0018065293360176064,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,25.75,-0.315300910036811,-0.32136202499740507,nls,0.0011253222901582175,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,26,-0.31766262797405026,-0.32443241747941,nls,0.0018339968349238593,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,26.25,-0.3229755677831829,-0.3274851982529705,nls,-4.2616220064828087e-4,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,26.5,-0.3281245666430166,-0.3305204683384859,nls,-0.0025398909749665384,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,26.75,-0.3311607017628241,-0.3335383281769043,nls,-0.002558166256355629,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,27,-0.3345830046775066,-0.3365388776330469,nls,-0.002979919714895582,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,27.25,-0.3394228224881988,-0.3395222159989122,nls,-0.004836399159722502,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,27.5,-0.34430616486475873,-0.3424884419969618,nls,-0.006753515538232777,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,27.75,-0.349074406835398,-0.3454376537833873,nls,-0.00857254572244653,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,28,-0.35452670119784335,-0.3483699489513583,nls,-0.011092544916920907,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,28.25,-0.36270433585206785,-0.3512854245342524,nls,-0.016354703988251337,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,28.5,-0.3668584400279818,-0.35418417700886495,nls,-0.017610055689552703,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,28.75,-0.3734226280436643,-0.35706630229860314,nls,-0.021292118415496993,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,29,-0.37845135291232124,-0.35993189577665907,nls,-0.02345524980609803,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,29.25,-0.38538044481283623,-0.36278105226916624,nls,-0.027535185214105858,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,29.5,-0.3946136332515028,-0.36561386605833734,nls,-0.033935559863601306,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,29.75,-0.39997845130544846,-0.36843043088558447,nls,-0.036483813090299855,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,30,-0.40452907044674874,-0.3712308399546204,nls,-0.03823402316256419,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,30.25,-0.41355522054701266,-0.3740151859345438,nls,-0.04447582728290472,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,30.5,-0.39894577520993574,-0.3767835609629052,nls,-0.027098006917466385,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,30.75,-0.367636091595242,-0.3795360566487557,nls,0.0069641723830778405,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,31,-0.3239438351154649,-0.3822727640756791,nls,0.053393136289778376,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,31.25,-0.2859324125670027,-0.3849937738048056,nls,0.09412556856736704,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,31.5,-0.2637776965790342,-0.38769917587780844,nls,0.11898568662833836,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,31.75,-0.2660788978080059,-0.39038905981988375,nls,0.11937436934144197,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,32,-0.2588286639089507,-0.39306351464271294,nls,0.12929905806332637,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,32.25,-0.25844021783800003,-0.3957226288474084,nls,0.1323466183389725,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,32.5,-0.26459032917687725,-0.3983664904274416,nls,0.12884036858012848,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,32.75,-0.26848167217869745,-0.4009951868715556,nls,0.1275777220224223,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,33,-0.2725689943871348,-0.40360880516665976,nls,0.1261040181090891,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,33.25,-0.26323831471805115,-0.406207431800708,nls,0.138033324412221,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,33.5,-0.2654362340982463,-0.40879115276556166,nls,0.1384191259968795,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,33.75,-0.272002510533665,-0.411360053559834,nls,0.13442175035573317,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,34,-0.27642867884431616,-0.4139142191917204,nls,0.13254974767696837,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,34.25,-0.28533028318576115,-0.4164537341818105,nls,0.12618765832561346,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,34.5,-0.294695184460069,-0.41897868256588594,nls,0.11934770543538109,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,34.75,-0.298798454601038,-0.4214891478977008,nls,0.11775490062622695,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,35,-0.2855392675516453,-0.42398521325174643,nls,0.13351015302966524,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,35.25,-0.2895295257064298,-0.42646696122600053,nls,0.13200164284913485,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,35.5,-0.2936549615750548,-0.4289344739446608,nls,0.13034371969917014,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,35.75,-0.2963466972947134,-0.4313878330608618,nls,0.13010534309571253,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,36,-0.3042599095318723,-0.43382711975937777,nls,0.12463141755706958,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,36.25,-0.2932871149169574,-0.4362524147593085,nls,0.1380295071719152,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,36.5,-0.30823023277099226,-0.43866379831675073,nls,0.1254977728753226,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,36.75,-0.29971384694272374,-0.4410613502274539,nls,0.1364117106142943,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,37,-0.31706700117244224,-0.44344514982946065,nls,0.12144235598658254,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,37.25,-0.3103348852243277,-0.4458152760057323,nls,0.13054459811096875,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,37.5,-0.32311288138084426,-0.448171807186759,nls,0.12012313313547884,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,37.75,-0.31884282244548123,-0.4505148213531552,nls,0.12673620623723808,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,38,-0.3168390786366766,-0.45284439603824034,nls,0.13106952473112787,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,38.25,-0.32126140235644957,-0.4551606083306042,nls,0.12896341330371874,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,38.5,-0.31673370836816367,-0.4574635348766578,nls,0.13579403383805827,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,38.75,-0.31836063480682175,-0.4597532518831703,nls,0.13645682440591267,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,39,-0.32129728520464595,-0.46202983511979007,nls,0.13579675724470824,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,39.25,-0.3249999584689258,-0.46429335992155246,nls,0.13435760878219077,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,39.5,-0.3250133908049571,-0.4665439011913727,nls,0.1365947177159797,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,39.75,-0.3176924354193773,-0.4687815334025242,nls,0.14615330531271103,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,40,-0.3183540372990185,-0.4710063306011033,nls,0.14771650063164893,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,40.25,-0.3291315172045049,-0.4732183664084795,nls,0.1391510565335387,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,40.5,-0.32502819959945073,-0.4754177140237316,nls,0.14545372175384502,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,40.75,-0.32862630948466126,-0.47760444622606996,nls,0.14404234407097283,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,41,-0.33113407441118636,-0.47977863537724486,nls,0.14370876829562262,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,41.25,-0.3327450054532279,-0.4819403534239411,nls,0.14425955530027734,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,41.5,-0.3332058342536752,-0.48408967190015884,nls,0.14594804497604774,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,41.75,-0.33776105741121243,-0.4862266619295806,nls,0.1435298118479323,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,42,-0.33560837130394217,-0.4883513942279248,nls,0.14780723025354675,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,42.25,-0.334409808231649,-0.49046393910528613,nls,0.15111833820320125,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,42.5,-0.34009054723479404,-0.49256436646846197,nls,0.14753802656323206,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,42.75,-0.34591491255889434,-0.4946527458232656,nls,0.14380204059393542,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,43,-0.3439280185002347,-0.4967291462768266,nls,0.14786533510615607,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,43.25,-0.33429494514615277,-0.49879363653987735,nls,0.15956289872328872,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,43.5,-0.33266967995046665,-0.5008462849290269,nls,0.16324081230812443,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,43.75,-0.3389846815203412,-0.5028871593690216,nls,0.15896668517824453,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,44,-0.350554859108006,-0.5049163273949928,nls,0.14942567561655096,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,44.25,-0.3452566806292823,-0.5069338561546919,nls,0.15674138285497374,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,44.5,-0.34192223373577885,-0.5089398124107118,nls,0.16208178600449713,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,44.75,-0.3464154687984161,-0.5109342625426971,nls,0.15958300107384515,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,45,-0.3493977321818442,-0.5129172725495397,nls,0.15858374769725958,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,45.25,-0.3510205292451146,-0.5148889080515633,nls,0.1589325861360128,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,45.5,-0.3481935683475308,-0.5168492342926947,nls,0.16371987327472803,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,45.75,-0.35180050655253575,-0.5187983161426228,nls,0.16206201691965122,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,46,-0.353722137494436,-0.5207362180989459,nls,0.16207828793407403,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,46.25,-0.35872732017697473,-0.5226630042893046,nls,0.15899989144189397,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,46.5,-0.3613933303626092,-0.524578738473505,nls,0.15824961544045996,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,46.75,-0.3596466520377085,-0.5264834840456284,nls,0.161901039337484,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,47,-0.35758049295723976,-0.5283773040361286,nls,0.16586101840845296,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,47.25,-0.35308241655794115,-0.5302602611139184,nls,0.17224205188554143,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,47.5,-0.35461479453944705,-0.5321324175884428,nls,0.17258183037855984,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,47.75,-0.35290276499653483,-0.5339938354117411,nls,0.17615527774477036,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,48,-0.3520783138415478,-0.5358445761804969,nls,0.17883046966851318,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,48.25,-0.3501073677154201,-0.5376847011380764,nls,0.18264154075222044,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,48.5,-0.35499175430184815,-0.5395142711765557,nls,0.17958672420427169,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,48.75,-0.35573062771173214,-0.5413333468387344,nls,0.18066692645656635,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,49,-0.3564956538324046,-0.5431419883201403,nls,0.1817105418172998,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,49.25,-0.35837323810350313,-0.5449402554710209,nls,0.18163122469708187,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,49.5,-0.3604829692139245,-0.5467282077983235,nls,0.1813094459139632,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,49.75,-0.3645351679995243,-0.5485059044676655,nls,0.1790349437977053,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,50,-0.3647586289113076,-0.5502734043052908,nls,0.18057898272354733,N2,glycerol,OP50,GCAMP,0.004935792670435865
OP50_ASH_Glycerol_2_reg.mat,2,50.25,-0.36402948563883164,-0.5520307658000174,nls,0.1830654874907499,N2,glycerol,OP50,GCAMP,0.004935792670435865
