animal,animal_num,signal,MeanGCaMP,time,MeanBackground,fitted,correction,delF,genotype,cue,food,neuron,mean_pulse_delF
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.15885815886275678,896.393,75.25,344.934,-0.16793170350389894,nls,0.007417240058732997,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1595131360938527,895.695,75.5,345.672,-0.16796933604748507,nls,0.006799895371223206,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.15904020124503854,896.199,75.75,346.393,-0.16800643824052403,nls,0.007309932413076329,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16050310884285882,894.64,76,346.508,-0.16804301755717715,nls,0.0058836041319091795,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16075740516037598,894.369,76.25,344.885,-0.16807908136627345,nls,0.005665371623488306,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16000108474739133,895.175,76.5,345.803,-0.1681146369327939,nls,0.006457247602993419,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16496783902273646,889.882,76.75,346.393,-0.16814969141933514,nls,0.0015255478141895243,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1646441038583695,890.227,77,346.475,-0.16818425188755218,nls,0.001883843446773518,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16503540114399562,889.81,77.25,346.066,-0.16821832529958108,nls,0.0015266195731763058,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16412049741861084,890.785,77.5,347.049,-0.1682519185194414,nls,0.0024751165184214033,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16577858447784655,889.018,77.75,346.279,-0.168285038314419,nls,8.50149254163283e-4,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16557683647686436,889.233,78,346.328,-0.1683176913564292,nls,0.0010845502971556934,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16710824455873907,887.601,78.25,347.115,-0.168349884223361,nls,-4.146649177872294e-4,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16754739834692373,887.133,78.5,346.164,-0.16838162340040194,nls,-8.220795289309432e-4,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16890520931167421,885.686,78.75,346.689,-0.16841291528134472,nls,-0.002148598612738652,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.16961742667328145,884.927,79,344.77,-0.1684437661698751,nls,-0.0028299650858154965,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1697131396783986,884.825,79.25,347.295,-0.16847418228084188,nls,-0.0028952619799658815,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17047602863095027,884.012,79.5,345.197,-0.16850416974150878,nls,-0.0036281634718506447,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17024894483449574,884.254,79.75,346.623,-0.16853373459278878,nls,-0.003371514824116114,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17025739009965316,884.245,80,346.098,-0.16856288279046103,nls,-0.003350811891601287,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17090955224236334,883.55,80.25,345.246,-0.16859162020637072,nls,-0.003974236618401779,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17122390377877753,883.215,80.5,346.525,-0.16861995262961185,nls,-0.004260255731574832,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1730809237506098,881.236,80.75,345.148,-0.16864788576769346,nls,-0.0060893425653254915,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17238653528211265,881.976,81,344.705,-0.16867542524768944,nls,-0.005367414616832363,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17363080434863593,880.65,81.25,345.672,-0.16870257661737204,nls,-0.006584532313673049,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17175689384648882,882.647,81.5,344.967,-0.16872934534632947,nls,-0.004683853082568508,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1709949432567326,883.459,81.75,345.787,-0.1687557368270678,nls,-0.0038955110120739564,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17227017829549957,882.1,82,346.295,-0.16878175637609708,nls,-0.005144726501811649,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17267555102305468,881.668,82.25,345.705,-0.16880740923500262,nls,-0.005524446370461219,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17384944287993295,880.417,82.5,345.246,-0.1688327005715007,nls,-0.006673046890841402,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17324044542580505,881.066,82.75,345.459,-0.1688576354804796,nls,-0.006039114527734603,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17501207438326805,879.178,83,344.148,-0.16888221898502606,nls,-0.007786159980651144,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17476528496811294,879.441,83.25,344.246,-0.16890645603743706,nls,-0.007515133513085039,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17525041853326573,878.924,83.5,344.787,-0.16893035152021757,nls,-0.007976371595457318,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17691976594604467,877.145,83.75,344.934,-0.168953910247064,nls,-0.009622160281389833,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17622537747754752,877.885,84,345.426,-0.16897713696383396,nls,-0.00890454509612272,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18028473492987004,873.559,84.25,344.984,-0.1690000363495023,nls,-0.012941003162776896,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18010363091038364,873.752,84.5,344.426,-0.16902261301710378,nls,-0.012737322475689025,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18093971216096597,872.861,84.75,345.426,-0.1690448715146621,nls,-0.013551145228713021,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17981743025782732,874.057,85,344.705,-0.1690668163261064,nls,-0.012406918514130075,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17873737468047574,875.208,85.25,345.279,-0.16908845187217428,nls,-0.011305227390710618,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17795196502083774,876.045,85.5,344.131,-0.16910978251130254,nls,-0.010498487091944356,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17994786268636936,873.918,85.75,345.934,-0.16913081254050505,nls,-0.012473354728273475,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18042079753518364,873.414,86,346,-0.16915154619623846,nls,-0.012925555921354345,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18119213175289264,872.592,86.25,345.18,-0.1691719876552555,nls,-0.013676448680046291,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18133663962336366,872.438,86.5,345.623,-0.1691921410354466,nls,-0.013800803170326212,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18146425696351987,872.302,86.75,345.049,-0.16921201039666922,nls,-0.013908551149259804,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18218679631587498,871.532,87,345.902,-0.1692315997415657,nls,-0.014611501156718429,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1824814422335887,871.218,87.25,346.967,-0.16925091301636985,nls,-0.014886833799628005,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18090874618872216,872.894,87.5,344.951,-0.16926995411170154,nls,-0.013295096659429781,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18438725707077475,869.187,87.75,344.951,-0.1692887268633507,nls,-0.01675483478983321,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18601437815776672,867.453,88,344.246,-0.16930723505305004,nls,-0.018363447687125847,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18388523297530723,869.722,88.25,346.164,-0.1693254824092367,nls,-0.016216055148479694,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18144455134481932,872.323,88.5,345.885,-0.1693434726078035,nls,-0.013757383319424984,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17913711723125916,874.782,88.75,346.885,-0.16936120927283937,nls,-0.011432212540828948,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18118368648773522,872.601,89,344.262,-0.1693786959773594,nls,-0.013461295092784972,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.18058782611274107,873.236,89.25,345.525,-0.16939593624402471,nls,-0.01284819445112552,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.17964946331747467,874.236,89.5,345.672,-0.1694129335458519,nls,-0.01189283435403192,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1808946707467932,872.909,89.75,344.852,-0.1694296913069129,nls,-0.013121284022289445,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_3/2017-10-07_N2_OP50_ASH_Glycerol_3_ImageJ_data.csv,3,-0.1778299778574531,876.175,90,344.803,-0.16944621290302464,nls,-0.010040069536837629,N2,glycerol,OP50,GCAMP,0.001656304582409159
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.03169178273763399,1966.597,0.25,345.894,0.024035437042745467,nls,0.0037538004489278184,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.027148156092067707,1957.936,0.5,344.957,0.02127758966892257,nls,0.0019680211771844324,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.02389296577504447,1951.731,0.75,344.255,0.018531516180624874,nls,0.0014589043484588924,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.02231914289815973,1948.731,1,344.085,0.01579716631242367,nls,0.002619431339775354,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.017475440690734152,1939.498,1.25,345.872,0.01307449001348493,nls,4.984054312885174e-4,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.005357529146347188,1916.399,1.5,343.532,0.010363437446653356,nls,-0.008908453546266874,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.002953252398093006,1911.816,1.75,343.702,0.0076639589875399095,nls,-0.008613251835407608,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,0.0021044372598265347,1910.198,2,343.894,0.004976005223613189,nls,-0.00677411320974736,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,2.4522783459997603e-4,1906.654,2.25,345.149,0.0022995269532957163,nls,-0.005956844364656445,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.002148032153516034,1902.092,2.5,345.043,-3.655248149374568e-4,nls,-0.005685052584539283,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.004205543261230033,1898.17,2.75,342.894,-0.0030191988634551414,nls,-0.005088889643735597,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.006363254425439043,1894.057,3,343.255,-0.005661543766362631,nls,-0.004604255905037117,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.007101377354697948,1892.65,3.25,342.511,-0.008292607890391657,nls,-0.0027113147102669965,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.008157937112713303,1890.636,3.5,342.638,-0.010912439395785012,nls,-0.0011480429628889961,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.010615723838781612,1885.951,3.75,343.681,-0.013521086237178292,nls,-9.971828475640251e-4,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.017873145731722814,1872.117,4,341.872,-0.01611859616447786,nls,-0.005657094813205659,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.015098495999775021,1877.406,4.25,343.149,-0.01870501672373448,nls,-2.960245220012467e-4,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.018881966195805934,1870.194,4.5,344.085,-0.021280395258014062,nls,-0.0015041161837525772,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.01980475100928603,1868.435,4.75,343.319,-0.023844778908264086,nls,1.3748265301735153e-4,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.022937707749537913,1862.463,5,342.957,-0.026398214614176352,nls,-4.4203838132226593e-4,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.02688275709426232,1854.943,5.25,342.043,-0.028940749115046405,nls,-0.001844553225176621,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.027733146055405757,1853.322,5.5,342.383,-0.03147242895062896,nls,-1.6326235073750063e-4,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.03259783256785645,1844.049,5.75,342.915,-0.03399330046198967,nls,-0.002507077351827482,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.0351096538793645,1839.261,6,343.468,-0.03650340979235378,nls,-0.0025087893329714273,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.040188380303071584,1829.58,6.25,343.021,-0.039002802887950105,nls,-0.005088122661082184,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.04497122802592429,1820.463,6.5,343.362,-0.04149152549885282,nls,-0.007382247773032176,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.051924902103626644,1807.208,6.75,343.128,-0.04396962317981823,nls,-0.01185782416976912,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.0536283030640416,1803.961,7,344.064,-0.04643714129111909,nls,-0.011093707018883217,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.05446977369554933,1802.357,7.25,342.319,-0.0488941249993744,nls,-0.009478193942135638,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.0632842310213551,1785.555,7.5,342.191,-0.05134061927837685,nls,-0.015846156988938945,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.0634342688022848,1785.269,7.75,341.702,-0.05377666890991539,nls,-0.013560145138330109,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.06716213058999912,1778.163,8,343.936,-0.056202318484595115,nls,-0.01486235735136471,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.07266631379809067,1767.671,8.25,340.532,-0.05861761240265406,nls,-0.017951246641397314,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.07474953067946044,1763.7,8.5,341.787,-0.06102259487477468,nls,-0.01762948105064646,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.06896625621453471,1774.724,8.75,343.809,-0.06341730992289463,nls,-0.009451491537600791,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.07665700400624473,1760.064,9,342.128,-0.0658018013810111,nls,-0.014757747871194328,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.07687209313275235,1759.654,9.25,340.511,-0.06817611289598413,nls,-0.012598525482728927,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.08089688283657229,1751.982,9.5,342.17,-0.07054028792833555,nls,-0.014259140154197438,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.07950614802103176,1754.633,9.75,342.936,-0.07289436975304364,nls,-0.010514323513948822,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.08286888290130887,1748.223,10,343.404,-0.07523840146033633,nls,-0.011533026686933236,N2,glycerol,OP50,GCAMP,0.0039025452459607052
2017-10-07_N2_OP50_ASH_Glycerol_4/2017-10-07_N2_OP50_ASH_Glycerol_4_ImageJ_data.csv,4,-0.08440755706727651,1745.29,10.25,342.468,-0.07757242595647906,nls,-0.010737676356758154,N2,glycerol,OP50,GCAMP,0.0039025452459607052
